Brand,Model,Release year,Screen size (inches),Hard drive size (GB),RAM size (GB),Weight (grams),Retail price,Industry,Contract Lease Duration (months),Actual Lease Duration (months),Battery capacity (%),Observed resale price
Nebula,StarSlate S2,2017,15,256,16,1111,2529,Healthcare,48,45,92.37,1332
Nebula,StarSlate S2,2017,11,256,16,815,2189,Government and Public Sector,48,50,96.74,1049
Nebula,StarSlate S2,2017,19,256,8,1407,2759,Travel and Hospitality,6,5,92.6,2703
Nebula,StarSlate S2,2017,14,256,4,1037,1369,Sports and Recreation,48,44,82.42,539
Nebula,StarSlate S2,2017,15,256,16,1111,2479,Retail and E-Commerce,48,57,83.58,989
Nebula,StarSlate S2,2017,13,256,8,963,1469,Government and Public Sector,12,12,85.59,1029
Nebula,StarSlate S2,2017,13,256,8,963,1519,Law and Legal Services,24,26,94.78,865
Nebula,StarSlate S2,2017,11,256,16,815,2149,Healthcare,60,60,92.64,927
Nebula,StarSlate S2,2017,15,256,16,1111,2549,Energy and Utilities,6,5,96.69,2271
Nebula,StarSlate S2,2017,19,256,8,1407,2659,Advertising and Marketing,24,28,96.01,1539
Nebula,StarSlate S2,2017,15,256,16,1111,2489,Financial Services and Banking,60,63,85.57,959
Nebula,StarSlate S2,2017,11,256,16,815,2209,Energy and Utilities,12,12,91.88,1819
Nebula,StarSlate S2,2017,19,256,8,1407,2569,Automotive and Transportation,48,47,72.82,883
Nebula,StarSlate S2,2017,11,256,16,815,2179,Advertising and Marketing,60,52,85.3,949
Nebula,StarSlate S2,2017,19,256,8,1407,2679,Sports and Recreation,24,23,88.6,1635
Nebula,StarSlate S2,2017,11,256,16,815,2209,Advertising and Marketing,24,21,96.96,1380
Nebula,StarSlate S2,2017,11,256,16,815,2229,Automotive and Transportation,24,22,95.67,1499
Nebula,StarSlate S2,2017,13,256,8,963,1499,Law and Legal Services,24,25,91.36,877
Nebula,StarSlate S2,2017,15,256,16,1111,2449,Real Estate and Property Management,12,9,83.25,1928
Nebula,StarSlate S2,2017,19,256,8,1407,2719,Manufacturing and Production,24,19,95.09,1764
Nebula,StarSlate S2,2017,13,256,8,963,1479,Government and Public Sector,12,10,92.91,1202
Nebula,StarSlate S2,2017,13,256,8,963,1559,Information Technology,24,24,87.55,871
Nebula,StarSlate S2,2017,14,256,4,1037,1359,Non-Profit Organizations,12,12,89.88,911
Nebula,StarSlate S2,2017,13,256,8,963,1509,Healthcare,48,44,91.13,760
Nebula,StarSlate S2,2017,13,256,8,963,1549,Automotive and Transportation,12,13,88.88,1063
Nebula,StarSlate S2,2017,19,256,8,1407,2729,Agriculture and Farming,36,41,87.26,1155
Nebula,StarSlate S2,2017,14,256,4,1037,1389,Healthcare,36,36,97.77,729
Nebula,StarSlate S2,2017,15,256,16,1111,2489,Logistics and Supply Chain Management,48,51,96.39,1105
Nebula,StarSlate S2,2017,15,256,16,1111,2439,Non-Profit Organizations,12,11,95.77,2022
Nebula,StarSlate S2,2017,15,256,16,1111,2599,Sports and Recreation,36,41,82.79,1236
Nebula,StarSlate S2,2017,11,256,16,815,2229,Financial Services and Banking,24,23,86.8,1375
Nebula,StarSlate S2,2017,19,256,8,1407,2689,Agriculture and Farming,12,12,86.49,1875
Nebula,StarSlate S2,2017,19,256,8,1407,2709,Healthcare,24,25,90.72,1485
Nebula,StarSlate S2,2017,14,256,4,1037,1459,Government and Public Sector,48,41,96.9,832
Nebula,StarSlate S2,2017,19,256,8,1407,2689,Non-Profit Organizations,6,6,87.95,2552
Nebula,StarSlate S2,2017,11,256,16,815,2159,Retail and E-Commerce,24,19,74.22,1243
Nebula,StarSlate S2,2017,19,256,8,1407,2669,Logistics and Supply Chain Management,48,49,81.13,1110
Nebula,StarSlate S2,2017,11,256,16,815,2169,Aerospace and Defense,24,23,93.44,1335
Nebula,StarSlate S2,2017,19,256,8,1407,2699,Education,24,26,97.34,1660
Nebula,StarSlate S2,2017,14,256,4,1037,1369,Non-Profit Organizations,36,35,94.76,703
Nebula,StarSlate S2,2017,11,256,16,815,2249,Research and Development,48,41,84.02,926
Nebula,StarSlate S2,2017,19,256,8,1407,2779,Advertising and Marketing,36,43,91.7,1311
Nebula,StarSlate S2,2017,11,256,16,815,2229,Energy and Utilities,36,41,90.16,1012
Nebula,StarSlate S2,2017,15,256,16,1111,2589,Retail and E-Commerce,24,26,90.81,1477
Nebula,StarSlate S2,2017,11,256,16,815,2199,Sports and Recreation,24,22,82.3,1203
Nebula,StarSlate S2,2017,19,256,8,1407,2689,Real Estate and Property Management,12,12,85.15,2134
Nebula,StarSlate S2,2017,15,256,16,1111,2459,Aerospace and Defense,24,21,90.65,1519
Nebula,StarSlate S2,2017,19,256,8,1407,2659,Education,36,37,87.75,1226
Nebula,StarSlate S2,2017,14,256,4,1037,1419,Automotive and Transportation,36,38,93.74,688
Nebula,StarSlate S2,2017,14,256,4,1037,1399,Advertising and Marketing,36,31,91.24,791
Nebula,StarSlate S2,2017,15,256,16,1111,2529,Aerospace and Defense,6,5,88.23,2221
Nebula,StarSlate S2,2017,13,256,8,963,1469,Advertising and Marketing,24,23,90.75,840
Nebula,StarSlate S3,2018,11,512,16,708,2799,Energy and Utilities,48,57,90.4,1335
Nebula,StarSlate S3,2018,17,1028,8,1094,3899,Government and Public Sector,24,28,89.13,1890
Nebula,StarSlate S3,2018,17,1028,8,1094,3929,Law and Legal Services,60,62,93.79,1644
Nebula,StarSlate S3,2018,11,512,16,708,2729,Education,24,22,87.38,1650
Nebula,StarSlate S3,2018,17,1028,8,1094,3949,Sports and Recreation,24,25,97.01,1931
Nebula,StarSlate S3,2018,17,1028,8,1094,3949,Aerospace and Defense,36,38,76.95,1230
Nebula,StarSlate S3,2018,11,512,16,708,2829,Media and Entertainment,24,24,87.4,1535
Nebula,StarSlate S3,2018,11,512,16,708,2769,Construction and Engineering,36,33,86.06,1346
Nebula,StarSlate S3,2018,17,1028,8,1094,3819,Telecommunications,48,40,94.66,1824
Nebula,StarSlate S3,2018,17,1028,8,1094,3949,Government and Public Sector,48,56,89.47,1645
Nebula,StarSlate S3,2018,17,1028,8,1094,3899,Construction and Engineering,48,47,86.37,1371
Nebula,StarSlate S3,2018,17,1028,8,1094,3979,Research and Development,48,44,74.8,1081
Nebula,StarSlate S3,2018,17,1028,8,1094,3879,Manufacturing and Production,24,25,84.13,1850
Nebula,StarSlate S3,2018,17,1028,8,1094,3889,Construction and Engineering,60,60,91.41,1530
Nebula,StarSlate S3,2018,11,512,16,708,2719,Automotive and Transportation,24,24,96.89,1582
Nebula,StarSlate S3,2018,11,512,16,708,2829,Retail and E-Commerce,24,27,91.48,1578
Nebula,StarSlate S3,2018,11,512,16,708,2819,Agriculture and Farming,36,35,97.74,1639
Nebula,StarSlate S3,2018,11,512,16,708,2789,Education,24,23,85.72,1535
Nebula,StarSlate S3,2018,11,512,16,708,2819,Automotive and Transportation,12,12,83.78,2208
Nebula,StarSlate S3,2018,17,1028,8,1094,3919,Energy and Utilities,6,5,88.91,3423
Nebula,StarSlate S3,2018,17,1028,8,1094,3929,Information Technology,24,24,90.27,2153
Nebula,StarSlate S3,2018,11,512,16,708,2779,Information Technology,24,24,89.43,1614
Nebula,StarSlate S3,2018,17,1028,8,1094,3939,Retail and E-Commerce,24,26,86.64,2042
Nebula,StarSlate S3,2018,17,1028,8,1094,4019,Sports and Recreation,6,5,71.71,3284
Nebula,StarSlate S3,2018,11,512,16,708,2789,Automotive and Transportation,60,55,83.65,1147
Nebula,StarSlate S3,2018,11,512,16,708,2849,Energy and Utilities,24,24,96.02,1644
Nebula,StarSlate S3,2018,11,512,16,708,2709,Real Estate and Property Management,6,6,81.55,2413
Nebula,StarSlate S3,2018,17,1028,8,1094,3899,Travel and Hospitality,12,15,92.14,2447
Nebula,StarSlate S3,2018,17,1028,8,1094,3879,Government and Public Sector,60,54,89.74,1557
Nebula,StarSlate S3,2018,11,512,16,708,2809,Law and Legal Services,24,31,93.52,1380
Nebula,StarSlate S3,2018,17,1028,8,1094,3889,Government and Public Sector,60,67,94.53,1796
Nebula,StarSlate S3,2018,17,1028,8,1094,3789,Retail and E-Commerce,36,32,89.46,1712
Nebula,StarSlate S3,2018,11,512,16,708,2749,Agriculture and Farming,24,21,86.03,1806
Nebula,StarSlate S3,2018,17,1028,8,1094,3869,Travel and Hospitality,36,39,93.37,1801
Nebula,StarSlate S3,2018,11,512,16,708,2779,Retail and E-Commerce,12,11,91.37,1953
Nebula,StarSlate S3,2018,17,1028,8,1094,3929,Sports and Recreation,12,10,87.32,2951
Nebula,StarSlate S3,2018,11,512,16,708,2749,Energy and Utilities,48,50,77.96,1117
Nebula,StarSlate S3,2018,11,512,16,708,2809,Non-Profit Organizations,12,10,93.35,2325
Nebula,StarSlate S3,2018,11,512,16,708,2879,Government and Public Sector,24,25,93.42,1642
Nebula,StarSlate S3,2018,11,512,16,708,2759,Healthcare,6,5,98.19,2509
Nebula,StarSlate S3,2018,11,512,16,708,2819,Non-Profit Organizations,48,41,85.43,1280
Nebula,StarSlate S3,2018,17,1028,8,1094,3859,Media and Entertainment,24,20,90.35,2147
Nebula,StarSlate S3,2018,11,512,16,708,2839,Manufacturing and Production,48,42,94.94,1435
Nebula,StarSlate S3,2018,17,1028,8,1094,3979,Aerospace and Defense,48,58,91.43,1614
Nebula,StarSlate S3,2018,11,512,16,708,2779,Construction and Engineering,6,6,85.29,2314
Nebula,StarSlate S3,2018,17,1028,8,1094,3929,Telecommunications,6,5,85.07,3345
Nebula,StarSlate S3,2018,11,512,16,708,2809,Energy and Utilities,6,5,95.87,2409
Nebula,StarSlate S3,2018,17,1028,8,1094,3949,Telecommunications,36,33,94.03,1992
Nebula,StarSlate S3,2018,11,512,16,708,2779,Sports and Recreation,24,24,84.61,1623
Nebula,StarSlate S3,2018,17,1028,8,1094,3839,Telecommunications,36,31,78.41,1538
Nebula,StarSlate S3,2018,11,512,16,708,2859,Media and Entertainment,12,12,91.77,2279
Nebula,StarSlate S3,2018,11,512,16,708,2749,Non-Profit Organizations,48,38,72.6,1019
Nebula,StarSlate S3,2018,17,1028,8,1094,3929,Financial Services and Banking,60,59,95.95,1587
Nebula,StarSlate S3,2018,17,1028,8,1094,3989,Advertising and Marketing,12,9,88.87,2933
Nebula,StarSlate S3,2018,17,1028,8,1094,3919,Non-Profit Organizations,60,61,87.89,1680
Nebula,StarSlate S3,2018,11,512,16,708,2769,Real Estate and Property Management,24,25,88.69,1691
Nebula,StarSlate S3,2018,11,512,16,708,2859,Advertising and Marketing,24,24,81.26,1454
Nebula,StarSlate S3,2018,17,1028,8,1094,3789,Agriculture and Farming,60,68,80.33,1342
Nexa,Navigator,2015,15,128,8,1059,1299,Advertising and Marketing,60,60,80.29,335
Nexa,Navigator,2015,19,256,8,1341,2499,Real Estate and Property Management,48,45,88.74,954
Nexa,Navigator,2015,19,256,8,1341,2489,Energy and Utilities,12,12,92.65,1743
Nexa,Navigator,2015,15,128,8,1059,1349,Energy and Utilities,60,60,93.56,554
Nexa,Navigator,2015,19,256,8,1341,2569,Construction and Engineering,48,49,91.16,946
Nexa,Navigator,2015,15,128,8,1059,1379,Financial Services and Banking,24,24,92.58,760
Nexa,Navigator,2015,19,256,8,1341,2569,Advertising and Marketing,12,13,92.43,1866
Nexa,Navigator,2015,15,128,8,1059,1419,Automotive and Transportation,12,12,98.6,1032
Nexa,Navigator,2015,19,256,8,1341,2499,Aerospace and Defense,12,11,88.23,1979
Nexa,Navigator,2015,19,256,8,1341,2519,Information Technology,24,22,91.95,1318
Nexa,Navigator,2015,15,128,8,1059,1309,Construction and Engineering,12,11,82.97,896
Nexa,Navigator,2015,15,128,8,1059,1349,Travel and Hospitality,24,25,72.99,528
Nexa,Navigator,2015,15,128,8,1059,1309,Advertising and Marketing,60,63,91.53,516
Nexa,Navigator,2015,19,256,8,1341,2489,Construction and Engineering,48,53,85.45,823
Nexa,Navigator,2015,19,256,8,1341,2499,Event Management,24,26,85.09,1169
Nexa,Navigator,2015,19,256,8,1341,2489,Aerospace and Defense,36,34,91.71,1093
Nexa,Navigator,2015,15,128,8,1059,1429,Consulting,36,32,87.76,572
Nexa,Navigator,2015,19,256,8,1341,2459,Real Estate and Property Management,36,42,97.57,981
Nexa,Navigator,2015,19,256,8,1341,2549,Sports and Recreation,6,6,98.01,2290
Nexa,Navigator,2015,19,256,8,1341,2469,Logistics and Supply Chain Management,24,24,90.98,1305
Nexa,Navigator,2015,15,128,8,1059,1309,Consulting,48,47,83.91,440
Nexa,Navigator,2015,15,128,8,1059,1209,Construction and Engineering,24,32,91.22,516
Nexa,Navigator,2015,15,128,8,1059,1319,Advertising and Marketing,12,12,93.37,1020
Nexa,Navigator,2015,19,256,8,1341,2459,Healthcare,24,23,91.27,1215
Nexa,Navigator,2015,19,256,8,1341,2419,Information Technology,12,8,83.84,1802
Nexa,Navigator,2015,19,256,8,1341,2439,Travel and Hospitality,24,25,91.76,1265
Nexa,Navigator,2015,19,256,8,1341,2519,Healthcare,12,10,89.26,2010
Nexa,Navigator,2015,15,128,8,1059,1279,Aerospace and Defense,24,26,81.39,541
Nexa,Navigator,2015,19,256,8,1341,2529,Consulting,36,32,89.67,1129
Nexa,Navigator,2015,15,128,8,1059,1259,Retail and E-Commerce,12,10,75.38,882
Nexa,Navigator,2015,19,256,8,1341,2519,Education,12,10,76.23,1573
Nexa,Navigator,2015,19,256,8,1341,2479,Construction and Engineering,36,41,88.43,952
Nexa,Navigator,2015,15,128,8,1059,1309,Government and Public Sector,24,24,76.13,560
Nexa,Navigator,2015,15,128,8,1059,1239,Financial Services and Banking,36,28,89.32,688
Nexa,Navigator,2015,15,128,8,1059,1339,Financial Services and Banking,24,22,87.2,670
Nexa,Navigator,2015,15,128,8,1059,1359,Education,24,23,80.26,607
Nexa,Navigator,2015,19,256,8,1341,2529,Government and Public Sector,36,36,92.14,1229
Nexa,Navigator,2015,19,256,8,1341,2489,Government and Public Sector,24,26,93.06,1248
Nexa,Navigator,2015,19,256,8,1341,2419,Telecommunications,24,27,91.78,1230
Nexa,Navigator,2015,15,128,8,1059,1359,Government and Public Sector,36,33,93.5,673
Nexa,Navigator,2015,15,128,8,1059,1299,Non-Profit Organizations,6,6,94.42,1091
Nexa,Navigator,2015,19,256,8,1341,2449,Retail and E-Commerce,6,6,88.58,2103
Nexa,Navigator,2015,19,256,8,1341,2449,Healthcare,36,30,93.03,1250
Nexa,Navigator,2015,19,256,8,1341,2569,Travel and Hospitality,24,24,67.29,956
Nexa,Navigator,2015,15,128,8,1059,1259,Agriculture and Farming,12,12,80.29,839
Nexa,Navigator,2015,19,256,8,1341,2589,Construction and Engineering,12,10,79.33,1730
Nexa,Navigator,2015,15,128,8,1059,1319,Healthcare,24,23,91.16,723
Nexa,Navigator,2015,15,128,8,1059,1319,Information Technology,24,24,82.07,549
Nexa,Navigator,2015,15,128,8,1059,1279,Travel and Hospitality,36,34,89.92,593
Nexa,Navigator,2015,19,256,8,1341,2499,Research and Development,12,11,86.71,1820
Nexa,Navigator,2015,19,256,8,1341,2489,Media and Entertainment,48,40,94.84,1065
Nexa,Navigator,2015,15,128,8,1059,1349,Manufacturing and Production,36,33,92.54,583
Nexa,Node,2018,12,512,8,887,1799,Energy and Utilities,36,40,92.99,752
Nexa,Node,2018,12,512,8,887,1839,Real Estate and Property Management,24,22,82.86,912
Nexa,Node,2018,12,512,8,887,1699,Advertising and Marketing,12,11,91.58,1294
Nexa,Node,2018,12,512,8,887,1789,Consulting,12,12,86.82,1124
Nexa,Node,2018,12,512,8,887,1809,Education,12,13,96.85,1307
Nexa,Node,2018,12,512,8,887,1799,Sports and Recreation,12,10,90.81,1446
Nexa,Node,2018,12,512,8,887,1809,Information Technology,12,13,88.09,1097
Nexa,Node,2018,12,512,8,887,1749,Consulting,24,24,97.55,905
Nexa,Node,2018,12,512,8,887,1889,Travel and Hospitality,24,27,95.57,1086
Nexa,Node,2018,12,512,8,887,1749,Construction and Engineering,24,18,88.62,1090
Nexa,Node,2018,12,512,8,887,1809,Travel and Hospitality,48,54,89.48,634
Nexa,Node,2018,12,512,8,887,1779,Real Estate and Property Management,24,26,91.47,907
Nexa,Node,2018,12,512,8,887,1879,Travel and Hospitality,12,11,91.92,1308
Nexa,Node,2018,12,512,8,887,1869,Travel and Hospitality,24,26,78.3,859
Nexa,Node,2018,12,512,8,887,1839,Sports and Recreation,48,45,88.72,702
Nexa,Node,2018,12,512,8,887,1899,Construction and Engineering,36,36,90.38,847
Nexa,Node,2018,12,512,8,887,1789,Sports and Recreation,48,40,74.73,554
Nexa,Node,2018,12,512,8,887,1739,Automotive and Transportation,6,6,87.99,1560
Nexa,Node,2018,12,512,8,887,1809,Education,24,23,53.96,386
Nexa,Node,2018,12,512,8,887,1839,Manufacturing and Production,12,8,84.55,1478
Nexa,Node,2018,12,512,8,887,1849,Event Management,24,25,94.63,1028
Nexa,Node,2018,12,512,8,887,1749,Manufacturing and Production,24,27,91.85,892
Nexa,Node,2018,12,512,8,887,1749,Agriculture and Farming,6,6,96.41,1429
Nexa,Node,2018,12,512,8,887,1789,Advertising and Marketing,48,47,93.31,669
Nexa,Node,2018,12,512,8,887,1789,Media and Entertainment,12,11,97.84,1416
Nexa,Node,2018,12,512,8,887,1899,Financial Services and Banking,48,55,94.67,764
Nexa,Node,2018,12,512,8,887,1829,Event Management,24,25,86.13,837
Nexa,Node,2018,12,512,8,887,1729,Event Management,24,23,91.86,977
Nexa,Node Plus,2016,15,256,8,1031,1599,Financial Services and Banking,48,45,93.85,692
Nexa,Node Plus,2016,19,256,16,1306,3199,Real Estate and Property Management,36,33,92.85,1518
Nexa,Node Plus,2016,19,256,16,1306,3179,Non-Profit Organizations,12,12,92.4,2474
Nexa,Node Plus,2016,19,256,16,1306,3209,Financial Services and Banking,24,22,93.69,1587
Nexa,Node Plus,2016,19,256,16,1306,3289,Research and Development,48,48,94.29,1285
Nexa,Node Plus,2016,19,256,16,1306,3179,Media and Entertainment,24,25,88.6,1570
Nexa,Node Plus,2016,19,256,16,1306,3229,Automotive and Transportation,24,21,92.93,1867
Nexa,Node Plus,2016,15,256,8,1031,1659,Information Technology,6,5,85.41,1409
Nexa,Node Plus,2016,15,256,8,1031,1639,Government and Public Sector,24,25,75.16,706
Nexa,Node Plus,2016,15,256,8,1031,1649,Energy and Utilities,36,39,94.43,723
Nexa,Node Plus,2016,19,256,16,1306,3219,Sports and Recreation,12,12,93.19,2130
Nexa,Node Plus,2016,19,256,16,1306,3189,Automotive and Transportation,24,21,86.82,1645
Nexa,Node Plus,2016,19,256,16,1306,3249,Education,24,21,92.88,1692
Nexa,Node Plus,2016,15,256,8,1031,1509,Healthcare,24,23,93.23,872
Nexa,Node Plus,2016,15,256,8,1031,1599,Construction and Engineering,48,38,87.46,690
Nexa,Node Plus,2016,19,256,16,1306,3179,Construction and Engineering,36,36,92.2,1365
Nexa,Node Plus,2016,15,256,8,1031,1639,Non-Profit Organizations,36,31,94.59,861
Nexa,Node Plus,2016,19,256,16,1306,3299,Event Management,36,38,79.75,1026
Nexa,Node Plus,2016,19,256,16,1306,3249,Construction and Engineering,6,6,90.19,2724
Nexa,Node Plus,2016,15,256,8,1031,1659,Manufacturing and Production,12,13,92.57,1174
Nexa,Node Plus,2016,19,256,16,1306,3189,Media and Entertainment,24,22,87.72,1857
Nexa,Node Plus,2016,19,256,16,1306,3179,Construction and Engineering,36,33,94.41,1586
Nexa,Node Plus,2016,19,256,16,1306,3249,Automotive and Transportation,36,37,96.3,1549
Nexa,Node Plus,2016,19,256,16,1306,3189,Media and Entertainment,24,18,91.64,1800
Nexa,Node Plus,2016,19,256,16,1306,3229,Law and Legal Services,36,29,91.15,1701
Nexa,Node Plus,2016,19,256,16,1306,3049,Sports and Recreation,60,61,86.51,1172
Nexa,Node Plus,2016,15,256,8,1031,1609,Manufacturing and Production,36,36,81.29,659
Nexa,Node Plus,2016,19,256,16,1306,3279,Non-Profit Organizations,48,45,98.04,1673
Nexa,Node Plus,2016,15,256,8,1031,1569,Consulting,48,46,94.46,697
Nexa,Node Plus,2016,15,256,8,1031,1539,Sports and Recreation,6,5,94.54,1340
Nexa,Node Plus,2016,15,256,8,1031,1559,Logistics and Supply Chain Management,12,12,85.29,1170
Nexa,Node Plus,2016,15,256,8,1031,1619,Education,24,26,90.68,805
Nexa,Node Plus,2016,15,256,8,1031,1639,Retail and E-Commerce,24,24,89.24,853
Nexa,Node Plus,2016,15,256,8,1031,1479,Energy and Utilities,12,10,91.98,1029
Nexa,Node Plus,2016,15,256,8,1031,1659,Telecommunications,60,50,85.89,602
Nexa,Node Plus,2016,15,256,8,1031,1609,Advertising and Marketing,24,25,73.05,619
Nexa,Node Plus,2016,15,256,8,1031,1489,Logistics and Supply Chain Management,24,22,79.0,672
Nexa,Node Plus,2016,15,256,8,1031,1599,Media and Entertainment,36,32,89.6,720
Nexa,Node Plus,2016,19,256,16,1306,3169,Research and Development,24,21,85.25,1525
Nexa,Node Plus,2016,15,256,8,1031,1629,Aerospace and Defense,36,32,91.64,737
Nexa,Node Plus,2016,19,256,16,1306,3249,Sports and Recreation,60,56,83.08,1098
Nexa,Node Plus,2016,15,256,8,1031,1689,Education,24,24,93.71,891
Nexa,Node Plus,2016,15,256,8,1031,1589,Logistics and Supply Chain Management,24,27,96.79,848
Nexa,Node Plus,2016,15,256,8,1031,1569,Agriculture and Farming,60,56,93.86,595
Nexa,Node Plus,2016,15,256,8,1031,1589,Logistics and Supply Chain Management,36,38,75.06,483
Nexa,Node Plus,2016,15,256,8,1031,1579,Law and Legal Services,12,9,88.36,1127
Nexa,Node Plus,2016,15,256,8,1031,1589,Sports and Recreation,60,65,65.29,235
Nexa,Node Plus,2016,19,256,16,1306,3139,Non-Profit Organizations,24,26,75.81,1238
Nexa,Node Plus,2016,15,256,8,1031,1499,Law and Legal Services,12,11,97.07,1121
Nexa,Node Plus,2016,19,256,16,1306,3169,Education,36,39,93.95,1389
Nexa,Node Plus,2016,19,256,16,1306,3219,Advertising and Marketing,12,11,91.26,2211
Nexa,WaveBook,2017,19,1028,16,1456,4899,Law and Legal Services,36,39,87.89,1640
Nexa,WaveBook,2017,19,1028,16,1456,4919,Advertising and Marketing,12,12,97.01,3254
Nexa,WaveBook,2017,19,1028,16,1456,4909,Retail and E-Commerce,12,11,89.6,3302
Nexa,WaveBook,2017,19,1028,16,1456,4959,Agriculture and Farming,12,12,95.3,3338
Nexa,WaveBook,2017,19,1028,16,1456,4909,Sports and Recreation,60,57,93.32,1710
Nexa,WaveBook,2017,19,1028,16,1456,4849,Government and Public Sector,12,11,83.35,3105
